pid,trial_index,stimulus_song,target_song,emotion,arousal,valence,correct
17,22,audio/28_Valerie.mp3,happy,relaxed,5,6,FALSE
17,23,audio/15_Here_Today.mp3,sad,happy,6,7,FALSE
17,24,audio/1_Be_Happy.mp3,happy,happy,6,6,TRUE
17,25,audio/23_Inside.mp3,sad,happy,5,5,FALSE
17,26,audio/1_Skinny_Love.mp3,sad,happy,6,4,FALSE
17,27,audio/21_Skank_Down.mp3,happy,happy,4,5,TRUE
17,28,audio/1_The_Sweetest.mp3,relaxed,happy,3,4,FALSE
17,29,audio/5_Get_Lucky.mp3,happy,relaxed,4,6,FALSE
17,30,audio/25_Old_Blacktop.mp3,sad,happy,3,5,FALSE
17,31,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,happy,6,4,FALSE
17,32,audio/12_Skinny_Love.mp3,sad,relaxed,6,5,FALSE
17,33,audio/3_Walk_on_the_wild_side.mp3,relaxed,happy,3,4,FALSE
17,34,audio/2_Boser_Wolf.mp3,sad,happy,5,5,FALSE
17,35,audio/2_Sweet_Song.mp3,relaxed,happy,4,6,FALSE
17,36,audio/5_Love's_Requiem.mp3,sad,happy,4,5,FALSE
17,37,audio/9_Pain_(Live_Version).mp3,angry,happy,6,4,FALSE
17,38,audio/4_Make_Light.mp3,happy,happy,6,5,TRUE
17,39,audio/12_Skank_Down.mp3,happy,happy,4,5,TRUE
17,40,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,2,3,TRUE
17,41,audio/4_Mbube.mp3,relaxed,happy,5,6,FALSE
18,0,audio/4_Make_Light.mp3,happy,happy,5,4,TRUE
18,1,audio/8_Restless.mp3,happy,happy,5,6,TRUE
18,2,audio/12_Skinny_Love.mp3,sad,sad,2,3,TRUE
18,3,audio/15_Here_Today.mp3,sad,relaxed,2,3,FALSE
18,4,audio/3_Old_Blacktop.mp3,sad,sad,3,3,TRUE
18,5,audio/2_Sweet_Song.mp3,relaxed,relaxed,2,2,TRUE
18,6,audio/4_Come_On_Baby.mp3,relaxed,relaxed,3,4,TRUE
18,7,audio/1_Skinny_Love.mp3,sad,sad,3,4,TRUE
18,8,audio/2_Love's_Requiem.mp3,sad,sad,3,3,TRUE
18,9,audio/21_Skank_Down.mp3,happy,happy,7,5,TRUE
18,10,audio/14_Get_Lucky.mp3,happy,happy,5,5,TRUE
18,11,audio/2_Incomplete.mp3,angry,angry,6,4,TRUE
18,12,audio/4_Mbube.mp3,relaxed,happy,7,5,FALSE
18,13,audio/12_Skank_Down.mp3,happy,angry,7,4,FALSE
18,14,audio/16_Restless.mp3,happy,angry,7,3,FALSE
18,15,audio/2_Boser_Wolf.mp3,sad,sad,4,2,TRUE
18,16,audio/4_Destiny.mp3,relaxed,relaxed,3,4,TRUE
18,17,audio/23_Inside.mp3,sad,sad,3,4,TRUE
18,18,audio/7_Here_Today.mp3,sad,sad,3,4,TRUE
18,19,audio/11_Be_Happy.mp3,happy,happy,7,7,TRUE
18,20,audio/5_Get_Lucky.mp3,happy,relaxed,4,5,FALSE
18,21,audio/5_Love's_Requiem.mp3,sad,sad,4,4,TRUE
18,22,audio/2_Inside.mp3,sad,sad,4,4,TRUE
18,23,audio/24_Restless.mp3,happy,happy,7,5,TRUE
18,24,audio/13_Motown_Junk.mp3,angry,angry,7,4,TRUE
18,25,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,4,3,TRUE
18,26,audio/1_The_Sweetest.mp3,relaxed,happy,5,4,FALSE
18,27,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,5,4,TRUE
18,28,audio/9_Pain_(Live_Version).mp3,angry,angry,6,4,TRUE
18,29,audio/2_Blood_On_The_Ground.mp3,angry,angry,6,4,TRUE
18,30,audio/1_Be_Happy.mp3,happy,happy,7,5,TRUE
18,31,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,5,3,TRUE
18,32,audio/25_Old_Blacktop.mp3,sad,relaxed,3,3,FALSE
18,33,audio/28_Valerie.mp3,happy,angry,6,4,FALSE
18,34,audio/26_Make_Light.mp3,happy,relaxed,5,4,FALSE
18,35,audio/13_Boser_Wolf.mp3,sad,sad,3,3,TRUE
18,36,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,5,4,TRUE
18,37,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,happy,5,4,FALSE
18,38,audio/5_Valerie.mp3,happy,happy,6,5,TRUE
18,39,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,6,2,TRUE
18,40,audio/7_Digital.mp3,relaxed,relaxed,5,4,TRUE
18,41,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,4,4,TRUE
19,0,audio/9_Pain_(Live_Version).mp3,angry,angry,3,3,TRUE
19,1,audio/5_Love's_Requiem.mp3,sad,none of these,4,4,FALSE
19,2,audio/2_Inside.mp3,sad,sad,3,3,TRUE
19,3,audio/4_Destiny.mp3,relaxed,happy,5,4,FALSE
19,4,audio/11_Be_Happy.mp3,happy,none of these,4,4,FALSE
19,5,audio/28_Valerie.mp3,happy,happy,4,4,TRUE
19,6,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,2,2,TRUE
19,7,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,none of these,4,4,FALSE
19,8,audio/2_Blood_On_The_Ground.mp3,angry,none of these,4,3,FALSE
19,9,audio/26_Make_Light.mp3,happy,relaxed,5,4,FALSE
19,10,audio/5_Valerie.mp3,happy,none of these,4,4,FALSE
19,11,audio/4_Come_On_Baby.mp3,relaxed,relaxed,4,4,TRUE
19,12,audio/13_Motown_Junk.mp3,angry,angry,5,3,TRUE
19,13,audio/1_Skinny_Love.mp3,sad,sad,3,4,TRUE
19,14,audio/14_Get_Lucky.mp3,happy,none of these,3,3,FALSE
19,15,audio/8_Restless.mp3,happy,happy,5,4,TRUE
19,16,audio/2_Incomplete.mp3,angry,none of these,4,4,FALSE
19,17,audio/4_Mbube.mp3,relaxed,relaxed,5,4,TRUE
19,18,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,3,4,TRUE
19,19,audio/2_Love's_Requiem.mp3,sad,none of these,4,4,FALSE
19,20,audio/1_Be_Happy.mp3,happy,none of these,4,4,FALSE
19,21,audio/1_The_Sweetest.mp3,relaxed,none of these,4,3,FALSE
19,22,audio/7_Digital.mp3,relaxed,relaxed,3,4,TRUE
19,23,audio/21_Skank_Down.mp3,happy,happy,5,4,TRUE
19,24,audio/2_Sweet_Song.mp3,relaxed,none of these,4,4,FALSE
19,25,audio/13_Boser_Wolf.mp3,sad,none of these,3,4,FALSE
19,26,audio/7_Here_Today.mp3,sad,relaxed,4,5,FALSE
19,27,audio/16_Restless.mp3,happy,happy,6,4,TRUE
19,28,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,4,5,TRUE
19,29,audio/2_Boser_Wolf.mp3,sad,none of these,4,4,FALSE
19,30,audio/12_Skank_Down.mp3,happy,none of these,5,5,FALSE
19,31,audio/15_Here_Today.mp3,sad,relaxed,3,5,FALSE
19,32,audio/4_Make_Light.mp3,happy,happy,4,4,TRUE
19,33,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,3,5,TRUE
19,34,audio/24_Restless.mp3,happy,happy,4,4,TRUE
19,35,audio/23_Inside.mp3,sad,none of these,4,4,FALSE
19,36,audio/5_Get_Lucky.mp3,happy,happy,4,5,TRUE
19,37,audio/12_Skinny_Love.mp3,sad,sad,3,4,TRUE
19,38,audio/25_Old_Blacktop.mp3,sad,none of these,3,3,FALSE
19,39,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,3,4,TRUE
19,40,audio/3_Old_Blacktop.mp3,sad,sad,3,3,TRUE
19,41,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,none of these,4,4,FALSE
20,0,audio/2_Blood_On_The_Ground.mp3,angry,angry,7,3,TRUE
20,1,audio/13_Boser_Wolf.mp3,sad,relaxed,4,5,FALSE
20,2,audio/13_Motown_Junk.mp3,angry,none of these,7,5,FALSE
20,3,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,4,5,FALSE
20,4,audio/12_Skinny_Love.mp3,sad,sad,3,5,TRUE
20,5,audio/2_Love's_Requiem.mp3,sad,sad,4,4,TRUE
20,6,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,5,5,FALSE
20,7,audio/5_Get_Lucky.mp3,happy,happy,5,6,TRUE
20,8,audio/25_Old_Blacktop.mp3,sad,relaxed,4,5,FALSE
20,9,audio/11_Be_Happy.mp3,happy,happy,5,6,TRUE
20,10,audio/7_Digital.mp3,relaxed,happy,5,6,FALSE
20,11,audio/1_The_Sweetest.mp3,relaxed,relaxed,6,6,TRUE
20,12,audio/2_Sweet_Song.mp3,relaxed,relaxed,6,6,TRUE
20,13,audio/4_Make_Light.mp3,happy,happy,6,6,TRUE
20,14,audio/28_Valerie.mp3,happy,happy,5,6,TRUE
20,15,audio/12_Skank_Down.mp3,happy,none of these,6,4,FALSE
20,16,audio/4_Mbube.mp3,relaxed,happy,5,5,FALSE
20,17,audio/3_Old_Blacktop.mp3,sad,sad,4,5,TRUE
20,18,audio/23_Inside.mp3,sad,relaxed,5,6,FALSE
20,19,audio/21_Skank_Down.mp3,happy,none of these,6,4,FALSE
20,20,audio/16_Restless.mp3,happy,happy,5,5,TRUE
20,21,audio/1_Skinny_Love.mp3,sad,relaxed,5,6,FALSE
20,22,audio/14_Get_Lucky.mp3,happy,happy,5,6,TRUE
20,23,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,6,3,TRUE
20,24,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,5,5,TRUE
20,25,audio/7_Here_Today.mp3,sad,sad,4,5,TRUE
20,26,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,4,5,TRUE
20,27,audio/4_Come_On_Baby.mp3,relaxed,relaxed,5,6,TRUE
20,28,audio/2_Incomplete.mp3,angry,angry,7,4,TRUE
20,29,audio/5_Valerie.mp3,happy,happy,4,5,TRUE
20,30,audio/2_Boser_Wolf.mp3,sad,relaxed,3,4,FALSE
20,31,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,4,5,TRUE
20,32,audio/1_Be_Happy.mp3,happy,happy,6,6,TRUE
20,33,audio/8_Restless.mp3,happy,happy,5,6,TRUE
20,34,audio/5_Love's_Requiem.mp3,sad,sad,5,5,TRUE
20,35,audio/24_Restless.mp3,happy,happy,4,4,TRUE
20,36,audio/4_Destiny.mp3,relaxed,relaxed,5,5,TRUE
20,37,audio/15_Here_Today.mp3,sad,relaxed,5,5,FALSE
20,38,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,relaxed,5,5,FALSE
20,39,audio/2_Inside.mp3,sad,relaxed,4,4,FALSE
20,40,audio/26_Make_Light.mp3,happy,happy,4,5,TRUE
20,41,audio/9_Pain_(Live_Version).mp3,angry,angry,7,4,TRUE
21,0,audio/4_Come_On_Baby.mp3,relaxed,none of these,1,2,FALSE
21,1,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,happy,5,2,FALSE
21,2,audio/5_Love's_Requiem.mp3,sad,sad,2,3,TRUE
21,3,audio/2_Boser_Wolf.mp3,sad,none of these,5,5,FALSE
21,4,audio/2_Incomplete.mp3,angry,none of these,6,5,FALSE
21,5,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,relaxed,3,5,FALSE
21,6,audio/5_Valerie.mp3,happy,relaxed,6,6,FALSE
21,7,audio/13_Motown_Junk.mp3,angry,none of these,5,4,FALSE
21,8,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,relaxed,3,5,FALSE
21,9,audio/1_Be_Happy.mp3,happy,happy,6,5,TRUE
21,10,audio/24_Restless.mp3,happy,none of these,5,5,FALSE
21,11,audio/4_Destiny.mp3,relaxed,relaxed,3,6,TRUE
21,12,audio/26_Make_Light.mp3,happy,none of these,3,4,FALSE
21,13,audio/2_Sweet_Song.mp3,relaxed,sad,2,3,FALSE
21,14,audio/21_Skank_Down.mp3,happy,none of these,5,4,FALSE
21,15,audio/4_Mbube.mp3,relaxed,happy,6,5,FALSE
21,16,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,3,6,TRUE
21,17,audio/1_The_Sweetest.mp3,relaxed,none of these,4,3,FALSE
21,18,audio/2_Inside.mp3,sad,relaxed,3,4,FALSE
21,19,audio/15_Here_Today.mp3,sad,sad,3,4,TRUE
21,20,audio/23_Inside.mp3,sad,none of these,5,4,FALSE
21,21,audio/9_Pain_(Live_Version).mp3,angry,angry,5,3,TRUE
21,22,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,3,4,FALSE
21,23,audio/28_Valerie.mp3,happy,angry,5,3,FALSE
21,24,audio/11_Be_Happy.mp3,happy,none of these,4,4,FALSE
21,25,audio/16_Restless.mp3,happy,happy,6,5,TRUE
21,26,audio/14_Get_Lucky.mp3,happy,none of these,5,3,FALSE
21,27,audio/13_Boser_Wolf.mp3,sad,none of these,6,3,FALSE
21,28,audio/7_Here_Today.mp3,sad,sad,5,3,TRUE
21,29,audio/4_Make_Light.mp3,happy,none of these,4,4,FALSE
21,30,audio/5_Get_Lucky.mp3,happy,happy,5,5,TRUE
21,31,audio/7_Digital.mp3,relaxed,relaxed,4,4,TRUE
21,32,audio/25_Old_Blacktop.mp3,sad,relaxed,4,4,FALSE
21,33,audio/8_Restless.mp3,happy,relaxed,6,4,FALSE
21,34,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,3,4,TRUE
21,35,audio/12_Skank_Down.mp3,happy,angry,5,4,FALSE
21,36,audio/12_Skinny_Love.mp3,sad,relaxed,4,4,FALSE
21,37,audio/2_Blood_On_The_Ground.mp3,angry,none of these,4,3,FALSE
21,38,audio/3_Old_Blacktop.mp3,sad,relaxed,3,4,FALSE
21,39,audio/2_Love's_Requiem.mp3,sad,none of these,4,4,FALSE
21,40,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,4,2,TRUE
21,41,audio/1_Skinny_Love.mp3,sad,happy,3,4,FALSE
22,0,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,5,5,TRUE
22,1,audio/4_Destiny.mp3,relaxed,happy,6,6,FALSE
22,2,audio/21_Skank_Down.mp3,happy,angry,3,3,FALSE
22,3,audio/15_Here_Today.mp3,sad,sad,4,4,TRUE
22,4,audio/4_Mbube.mp3,relaxed,sad,4,4,FALSE
22,5,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,6,6,TRUE
22,6,audio/28_Valerie.mp3,happy,happy,5,5,TRUE
22,7,audio/8_Restless.mp3,happy,happy,5,5,TRUE
22,8,audio/5_Get_Lucky.mp3,happy,relaxed,6,6,FALSE
22,9,audio/13_Boser_Wolf.mp3,sad,angry,5,5,FALSE
22,10,audio/12_Skank_Down.mp3,happy,angry,6,6,FALSE
22,11,audio/5_Valerie.mp3,happy,sad,6,6,FALSE
22,12,audio/25_Old_Blacktop.mp3,sad,sad,3,3,TRUE
22,13,audio/2_Boser_Wolf.mp3,sad,relaxed,5,5,FALSE
22,14,audio/11_Be_Happy.mp3,happy,sad,3,3,FALSE
22,15,audio/13_Motown_Junk.mp3,angry,angry,2,2,TRUE
22,16,audio/2_Inside.mp3,sad,sad,3,3,TRUE
22,17,audio/26_Make_Light.mp3,happy,none of these,4,4,FALSE
22,18,audio/1_Be_Happy.mp3,happy,happy,5,5,TRUE
22,19,audio/4_Make_Light.mp3,happy,sad,4,4,FALSE
22,20,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,5,5,TRUE
22,21,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,1,1,TRUE
22,22,audio/1_The_Sweetest.mp3,relaxed,relaxed,6,6,TRUE
22,23,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,2,2,TRUE
22,24,audio/4_Come_On_Baby.mp3,relaxed,happy,5,5,FALSE
22,25,audio/2_Love's_Requiem.mp3,sad,sad,3,3,TRUE
22,26,audio/9_Pain_(Live_Version).mp3,angry,angry,2,2,TRUE
22,27,audio/7_Digital.mp3,relaxed,sad,3,3,FALSE
22,28,audio/7_Here_Today.mp3,sad,sad,2,2,TRUE
22,29,audio/2_Sweet_Song.mp3,relaxed,relaxed,3,3,TRUE
22,30,audio/23_Inside.mp3,sad,sad,4,4,TRUE
22,31,audio/24_Restless.mp3,happy,happy,6,6,TRUE
22,32,audio/12_Skinny_Love.mp3,sad,relaxed,5,5,FALSE
22,33,audio/3_Old_Blacktop.mp3,sad,sad,6,6,TRUE
22,34,audio/14_Get_Lucky.mp3,happy,happy,6,6,TRUE
22,35,audio/5_Love's_Requiem.mp3,sad,sad,1,1,TRUE
22,36,audio/16_Restless.mp3,happy,angry,3,3,FALSE
22,37,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,6,6,TRUE
22,38,audio/1_Skinny_Love.mp3,sad,sad,4,4,TRUE
22,39,audio/2_Blood_On_The_Ground.mp3,angry,angry,3,3,TRUE
22,40,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,2,2,TRUE
22,41,audio/2_Incomplete.mp3,angry,angry,6,6,TRUE
23,0,audio/2_Blood_On_The_Ground.mp3,angry,angry,4,3,TRUE
23,1,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,7,1,TRUE
23,2,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,4,5,FALSE
23,3,audio/2_Inside.mp3,sad,relaxed,3,6,FALSE
23,4,audio/1_Be_Happy.mp3,happy,happy,6,5,TRUE
23,5,audio/4_Mbube.mp3,relaxed,happy,5,5,FALSE
23,6,audio/2_Boser_Wolf.mp3,sad,relaxed,4,4,FALSE
23,7,audio/1_The_Sweetest.mp3,relaxed,happy,5,4,FALSE
23,8,audio/23_Inside.mp3,sad,happy,5,5,FALSE
23,9,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,relaxed,3,4,FALSE
23,10,audio/9_Pain_(Live_Version).mp3,angry,angry,6,2,TRUE
23,11,audio/1_Skinny_Love.mp3,sad,relaxed,2,4,FALSE
23,12,audio/2_Sweet_Song.mp3,relaxed,relaxed,2,4,TRUE
23,13,audio/3_Old_Blacktop.mp3,sad,sad,3,3,TRUE
23,14,audio/13_Boser_Wolf.mp3,sad,angry,3,3,FALSE
23,15,audio/24_Restless.mp3,happy,happy,5,5,TRUE
23,16,audio/15_Here_Today.mp3,sad,relaxed,2,4,FALSE
23,17,audio/2_Love's_Requiem.mp3,sad,relaxed,3,4,FALSE
23,18,audio/8_Restless.mp3,happy,happy,4,4,TRUE
23,19,audio/4_Destiny.mp3,relaxed,none of these,4,4,FALSE
23,20,audio/2_Incomplete.mp3,angry,angry,5,3,TRUE
23,21,audio/12_Skinny_Love.mp3,sad,relaxed,3,4,FALSE
23,22,audio/14_Get_Lucky.mp3,happy,happy,5,5,TRUE
23,23,audio/13_Motown_Junk.mp3,angry,none of these,6,4,FALSE
23,24,audio/7_Here_Today.mp3,sad,relaxed,3,4,FALSE
23,25,audio/4_Come_On_Baby.mp3,relaxed,relaxed,3,4,TRUE
23,26,audio/11_Be_Happy.mp3,happy,none of these,5,4,FALSE
23,27,audio/5_Valerie.mp3,happy,happy,6,6,TRUE
23,28,audio/5_Love's_Requiem.mp3,sad,relaxed,3,4,FALSE
23,29,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,happy,4,5,FALSE
23,30,audio/7_Digital.mp3,relaxed,relaxed,4,4,TRUE
23,31,audio/16_Restless.mp3,happy,happy,5,5,TRUE
23,32,audio/12_Skank_Down.mp3,happy,angry,6,4,FALSE
23,33,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,relaxed,3,4,FALSE
23,34,audio/4_Make_Light.mp3,happy,relaxed,3,4,FALSE
23,35,audio/5_Get_Lucky.mp3,happy,happy,5,4,TRUE
23,36,audio/28_Valerie.mp3,happy,none of these,6,4,FALSE
23,37,audio/26_Make_Light.mp3,happy,none of these,5,4,FALSE
23,38,audio/21_Skank_Down.mp3,happy,happy,6,4,TRUE
23,39,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,3,4,FALSE
23,40,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,3,4,TRUE
23,41,audio/25_Old_Blacktop.mp3,sad,relaxed,3,4,FALSE
24,0,audio/13_Boser_Wolf.mp3,sad,none of these,4,4,FALSE
24,1,audio/1_Be_Happy.mp3,happy,happy,6,7,TRUE
24,2,audio/12_Skinny_Love.mp3,sad,sad,5,4,TRUE
24,3,audio/24_Restless.mp3,happy,happy,5,4,TRUE
24,4,audio/5_Love's_Requiem.mp3,sad,relaxed,5,4,FALSE
24,5,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,6,4,FALSE
24,6,audio/4_Destiny.mp3,relaxed,happy,7,7,FALSE
24,7,audio/5_Get_Lucky.mp3,happy,happy,7,7,TRUE
24,8,audio/15_Here_Today.mp3,sad,relaxed,7,6,FALSE
24,9,audio/7_Digital.mp3,relaxed,happy,5,7,FALSE
24,10,audio/9_Pain_(Live_Version).mp3,angry,angry,6,7,TRUE
24,11,audio/3_Old_Blacktop.mp3,sad,sad,7,5,TRUE
24,12,audio/12_Skank_Down.mp3,happy,happy,7,5,TRUE
24,13,audio/2_Love's_Requiem.mp3,sad,relaxed,5,6,FALSE
24,14,audio/8_Restless.mp3,happy,happy,7,6,TRUE
24,15,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,7,5,TRUE
24,16,audio/4_Come_On_Baby.mp3,relaxed,relaxed,6,5,TRUE
24,17,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,5,6,TRUE
24,18,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,happy,7,7,FALSE
24,19,audio/1_The_Sweetest.mp3,relaxed,none of these,3,3,FALSE
24,20,audio/7_Here_Today.mp3,sad,sad,5,6,TRUE
24,21,audio/4_Mbube.mp3,relaxed,none of these,4,4,FALSE
24,22,audio/2_Boser_Wolf.mp3,sad,none of these,4,4,FALSE
24,23,audio/2_Blood_On_The_Ground.mp3,angry,angry,7,6,TRUE
24,24,audio/23_Inside.mp3,sad,none of these,4,4,FALSE
24,25,audio/28_Valerie.mp3,happy,happy,6,6,TRUE
24,26,audio/5_Valerie.mp3,happy,happy,7,7,TRUE
24,27,audio/1_Skinny_Love.mp3,sad,sad,6,5,TRUE
24,28,audio/16_Restless.mp3,happy,none of these,4,4,FALSE
24,29,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,4,4,TRUE
24,30,audio/13_Motown_Junk.mp3,angry,none of these,5,4,FALSE
24,31,audio/2_Incomplete.mp3,angry,angry,6,7,TRUE
24,32,audio/14_Get_Lucky.mp3,happy,none of these,4,4,FALSE
24,33,audio/25_Old_Blacktop.mp3,sad,none of these,4,4,FALSE
24,34,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,none of these,5,4,FALSE
24,35,audio/4_Make_Light.mp3,happy,none of these,6,5,FALSE
24,36,audio/21_Skank_Down.mp3,happy,none of these,5,5,FALSE
24,37,audio/2_Inside.mp3,sad,sad,5,5,TRUE
24,38,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,none of these,5,4,FALSE
24,39,audio/11_Be_Happy.mp3,happy,none of these,5,4,FALSE
24,40,audio/2_Sweet_Song.mp3,relaxed,none of these,5,5,FALSE
24,41,audio/26_Make_Light.mp3,happy,happy,6,5,TRUE
25,0,audio/13_Boser_Wolf.mp3,sad,none of these,4,4,FALSE
25,1,audio/21_Skank_Down.mp3,happy,happy,5,5,TRUE
25,2,audio/2_Blood_On_The_Ground.mp3,angry,angry,4,4,TRUE
25,3,audio/9_Pain_(Live_Version).mp3,angry,angry,4,4,TRUE
25,4,audio/11_Be_Happy.mp3,happy,happy,5,5,TRUE
25,5,audio/2_Incomplete.mp3,angry,angry,5,4,TRUE
25,6,audio/4_Destiny.mp3,relaxed,none of these,5,4,FALSE
25,7,audio/2_Love's_Requiem.mp3,sad,sad,3,4,TRUE
25,8,audio/1_The_Sweetest.mp3,relaxed,none of these,2,4,FALSE
25,9,audio/7_Here_Today.mp3,sad,none of these,2,4,FALSE
25,10,audio/23_Inside.mp3,sad,relaxed,3,4,FALSE
25,11,audio/5_Love's_Requiem.mp3,sad,none of these,2,4,FALSE
25,12,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,2,3,TRUE
25,13,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,none of these,2,3,FALSE
25,14,audio/4_Come_On_Baby.mp3,relaxed,relaxed,2,4,TRUE
25,15,audio/5_Get_Lucky.mp3,happy,relaxed,3,4,FALSE
25,16,audio/16_Restless.mp3,happy,relaxed,4,4,FALSE
25,17,audio/28_Valerie.mp3,happy,none of these,4,4,FALSE
25,18,audio/15_Here_Today.mp3,sad,relaxed,2,4,FALSE
25,19,audio/26_Make_Light.mp3,happy,happy,5,4,TRUE
25,20,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,3,4,FALSE
25,21,audio/4_Make_Light.mp3,happy,relaxed,3,4,FALSE
25,22,audio/2_Sweet_Song.mp3,relaxed,relaxed,2,4,TRUE
25,23,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,2,4,TRUE
25,24,audio/14_Get_Lucky.mp3,happy,none of these,3,4,FALSE
25,25,audio/1_Be_Happy.mp3,happy,happy,5,4,TRUE
25,26,audio/12_Skinny_Love.mp3,sad,sad,2,4,TRUE
25,27,audio/2_Boser_Wolf.mp3,sad,relaxed,3,4,FALSE
25,28,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,5,4,TRUE
25,29,audio/5_Valerie.mp3,happy,happy,5,4,TRUE
25,30,audio/3_Old_Blacktop.mp3,sad,sad,3,4,TRUE
25,31,audio/1_Skinny_Love.mp3,sad,sad,2,3,TRUE
25,32,audio/7_Digital.mp3,relaxed,none of these,2,4,FALSE
25,33,audio/12_Skank_Down.mp3,happy,none of these,5,4,FALSE
25,34,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,4,4,TRUE
25,35,audio/13_Motown_Junk.mp3,angry,angry,5,4,TRUE
25,36,audio/2_Inside.mp3,sad,sad,2,4,TRUE
25,37,audio/25_Old_Blacktop.mp3,sad,none of these,2,4,FALSE
25,38,audio/24_Restless.mp3,happy,relaxed,3,4,FALSE
25,39,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,2,3,TRUE
25,40,audio/8_Restless.mp3,happy,relaxed,3,4,FALSE
25,41,audio/4_Mbube.mp3,relaxed,none of these,3,4,FALSE
26,0,audio/2_Sweet_Song.mp3,relaxed,relaxed,5,4,TRUE
26,1,audio/3_Walk_on_the_wild_side.mp3,relaxed,sad,2,2,FALSE
26,2,audio/3_Old_Blacktop.mp3,sad,happy,7,6,FALSE
26,3,audio/5_Love's_Requiem.mp3,sad,sad,2,3,TRUE
26,4,audio/2_Boser_Wolf.mp3,sad,happy,7,7,FALSE
26,5,audio/1_Skinny_Love.mp3,sad,sad,3,4,TRUE
26,6,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,happy,4,5,FALSE
26,7,audio/23_Inside.mp3,sad,relaxed,4,4,FALSE
26,8,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,relaxed,6,5,FALSE
26,9,audio/21_Skank_Down.mp3,happy,happy,6,4,TRUE
26,10,audio/15_Here_Today.mp3,sad,sad,4,3,TRUE
26,11,audio/26_Make_Light.mp3,happy,relaxed,6,4,FALSE
26,12,audio/5_Get_Lucky.mp3,happy,happy,4,6,TRUE
